MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Log_SalePrice
Residential_Medium_Density,0,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Above_Average,1945,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Good,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,N,SBrkr,0,808,0,0,0,1,Typical,Min2,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Partial_Pavement,0,48,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2008,WD ,Normal,81300,-93.622566,42.032476,11.305913595583258
Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1930,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,1078,1078,GasA,Typical,Y,SBrkr,0,1573,0,0,0,1,Typical,Typ,1,Good,Detchd,Unf,2,Typical,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2008,WD ,Normal,162900,-93.622552,42.031461,12.000897933306716
Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,Average,1939,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,Mn,Rec,6,LwQ,240,449,989,GasA,Typical,Y,SBrkr,0,2009,0,0,0,1,Typical,Min2,1,Good,Detchd,Unf,2,Typical,Typical,Paved,0,20,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,1,2008,WD ,Normal,150000,-93.621485,42.031496,11.918397239722838
Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,Two_Story,Average,Average,1923,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,4,Unf,0,897,1100,GasA,Typical,Y,SBrkr,0,1902,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,139,55,0,0,0,No_Pool,No_Fence,Shed,0,10,2008,WD ,Normal,123500,-93.620392,42.031467,11.724004532183379
Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_and_Half_Fin,Good,Average,1931,Gable,CompShg,BrkFace,Wd Shng,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,952,952,GasA,Good,Y,FuseF,0,1774,0,0,0,2,Typical,Min1,2,Typical,Detchd,Unf,2,Fair,Typical,Paved,90,0,205,0,0,0,No_Pool,No_Fence,Shed,0,4,2008,WD ,Abnorml,129900,-93.620391,42.031432,11.774527900858468
Residential_Medium_Density,60,6155,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,Gtl,Brookside,RRNn,Feedr,OneFam,Two_Story,Above_Average,Very_Good,1920,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Fair,Fair,Mn,Unf,7,Unf,0,611,611,GasA,Excellent,Y,SBrkr,0,1362,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Fin,2,Typical,Fair,Paved,0,0,84,0,0,0,No_Pool,No_Fence,Shed,0,6,2008,WD ,Normal,128000,-93.624591,42.031049,11.759793355371237
Residential_Medium_Density,60,6324,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Feedr,RRNn,OneFam,One_Story,Below_Average,Above_Average,1927,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,520,520,GasA,Fair,N,SBrkr,0,520,0,0,0,1,Fair,Typ,0,No_Fireplace,Detchd,Unf,1,Fair,Typical,Paved,49,0,87,0,0,0,No_Pool,No_Fence,Shed,0,5,2008,WD ,Normal,68500,-93.624471,42.030388,11.134603622683905
Residential_Medium_Density,50,8635,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1948,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,GLQ,41,295,672,GasA,Typical,Y,SBrkr,0,1285,1,0,0,1,Typical,Min1,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,1,2008,WD ,Normal,127000,-93.621886,42.031057,11.751950239425476
Residential_Low_Density,64,13053,Pave,Paved,Regular,Bnk,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1923,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,833,833,GasA,Good,Y,SBrkr,0,1848,0,0,1,1,Good,Typ,1,Good,Detchd,Unf,2,Typical,Typical,Dirt_Gravel,0,0,0,0,220,0,No_Pool,No_Fence,Shed,0,6,2008,WD ,Normal,207000,-93.627,42.029399,12.240478903153711
Residential_Low_Density,60,9120,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,Above_Average,1925,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Good,PConc,Typical,Typical,No,Rec,6,Unf,0,697,1026,GasA,Excellent,Y,SBrkr,0,1820,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Dirt_Gravel,0,100,0,0,0,0,No_Pool,Good_Privacy,Shed,0,6,2008,WD ,Normal,184000,-93.625556,42.028426,12.122696471358964
Residential_Low_Density,60,9144,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Below_Average,1915,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,810,810,GasA,Excellent,Y,SBrkr,0,1716,0,0,0,1,Good,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,195,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2008,WD ,Normal,162500,-93.625539,42.028274,11.998439434579149
Residential_Low_Density,0,9144,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1940,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,484,883,GasA,Good,Y,SBrkr,0,1505,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2008,WD ,Normal,145000,-93.625434,42.027065,11.884495917930655
Residential_Low_Density,55,10267,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,OneFam,One_Story,Above_Average,Good,1918,Gable,CompShg,Stucco,Wd Shng,BrkFace,0,Typical,Good,BrkTil,Typical,Good,Mn,Rec,6,ALQ,606,0,816,GasA,Excellent,Y,SBrkr,0,838,1,0,0,1,Fair,Typ,0,No_Fireplace,Detchd,Fin,1,Typical,Typical,Dirt_Gravel,0,0,112,0,0,0,No_Pool,Minimum_Wood_Wire,Shed,0,5,2008,WD ,Normal,130000,-93.625623,42.029556,11.775297421715827
Residential_Medium_Density,57,8094,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_and_Half_Unf,Above_Average,Very_Good,1910,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,PConc,Typical,Typical,Mn,Rec,6,Unf,0,1046,1242,GasA,Good,Y,SBrkr,0,1984,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,No_Garage,1,No_Garage,No_Garage,Paved,64,0,180,0,0,0,No_Pool,Minimum_Privacy,Shed,1000,9,2008,WD ,Normal,160000,-93.621676,42.02903,11.982935344196433
Residential_Medium_Density,0,5100,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1925,Hip,CompShg,Stucco,Wd Shng,BrkFace,0,Typical,Good,PConc,Typical,Typical,No,Unf,7,Unf,0,588,588,GasA,Fair,Y,SBrkr,0,1666,0,0,0,1,Good,Typ,1,Good,Detchd,Unf,1,Typical,Typical,Paved,192,63,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,6,2008,WD ,Normal,161000,-93.621065,42.029038,11.989165855127435
Residential_Medium_Density,63,4347,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,Gambrel,CompShg,MetalSd,MetalSd,BrkFace,0,Good,Typical,BrkTil,Good,Good,No,Unf,7,Unf,0,796,796,GasA,Excellent,Y,SBrkr,0,1609,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Fair,Fair,Dirt_Gravel,0,182,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2008,WD ,Normal,127500,-93.620829,42.02863,11.755879486687116
Residential_Medium_Density,0,6291,Grvl,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRNe,Norm,OneFam,One_Story,Above_Average,Above_Average,1930,Gable,CompShg,Stucco,Wd Shng,BrkFace,0,Good,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,768,768,GasA,Typical,Y,SBrkr,0,768,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Dirt_Gravel,0,0,84,0,0,0,No_Pool,No_Fence,Shed,0,7,2008,WD ,Normal,93850,-93.625951,42.025525,11.4494636972589
Residential_Medium_Density,60,10266,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1952,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,396,768,GasA,Typical,Y,FuseA,0,1536,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,216,80,0,0,0,No_Pool,No_Fence,Shed,0,5,2008,COD,Abnorml,136000,-93.628447,42.024111,11.820417517632333
Residential_Medium_Density,60,6876,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1938,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1272,1272,GasA,Typical,Y,SBrkr,697,1969,0,0,0,1,Typical,Min1,1,Good,Detchd,Unf,2,Typical,Typical,Paved,0,34,0,0,0,0,No_Pool,No_Fence,Shed,0,11,2008,COD,Normal,141000,-93.627729,42.024265,11.856522261533737
Residential_Medium_Density,0,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1915,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Fair,BrkTil,Typical,Fair,No,Unf,7,Unf,0,880,880,GasA,Good,Y,SBrkr,0,1308,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Fair,Fair,Paved,0,0,117,0,0,0,No_Pool,No_Fence,Shed,0,4,2008,WD ,Normal,120000,-93.626162,42.024994,11.695255355062795
Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Good,1925,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1040,1040,GasA,Good,Y,SBrkr,0,1040,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,132,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2008,WD ,Normal,127500,-93.626588,42.024259,11.755879486687116
Residential_Medium_Density,62,7006,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1925,Gable,CompShg,Stucco,Stucco,BrkFace,0,Typical,Typical,PConc,Typical,Typical,No,Rec,6,Unf,0,647,768,GasA,Typical,Y,SBrkr,0,1236,1,0,0,1,Typical,Typ,1,Good,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,8,2008,WD ,Family,127000,-93.6295,42.022574,11.751950239425476
Residential_Medium_Density,0,7920,Pave,Gravel,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1920,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Fair,CBlock,Typical,Typical,No,Unf,7,Unf,0,319,319,GasA,Typical,Y,FuseA,0,1406,0,0,0,1,Fair,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Dirt_Gravel,0,144,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,3,2008,WD ,Normal,89500,-93.625289,42.02295,11.402005077384885
Residential_Medium_Density,49,8235,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Old_Town,Feedr,RRNn,OneFam,One_Story,Average,Good,1955,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Good,CBlock,Typical,Typical,No,LwQ,4,Rec,645,0,825,GasA,Typical,Y,SBrkr,0,825,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,RFn,2,Typical,Typical,Paved,140,50,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,6,2008,WD ,Normal,125000,-93.623738,42.026478,11.736077016252437
Residential_Medium_Density,60,5586,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Old_Town,Feedr,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1920,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,901,901,GasA,Good,Y,SBrkr,0,1198,0,0,0,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Dirt_Gravel,0,98,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,9,2008,ConLD,Abnorml,79900,-93.621921,42.026256,11.288543647320601
Residential_Medium_Density,60,10320,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRNe,Norm,OneFam,One_Story,Average,Very_Good,1912,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Fair,Typical,No,Unf,7,Unf,0,451,451,GasA,Typical,Y,SBrkr,0,759,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Dirt_Gravel,40,0,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2008,ConLD,Family,85000,-93.624819,42.024885,11.350418300109132
Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,Two_Story,Fair,Fair,1915,Gable,CompShg,AsphShn,AsphShn,BrkFace,0,Fair,Fair,PConc,Typical,Fair,No,Unf,7,Unf,0,536,536,GasA,Excellent,N,FuseF,0,1344,0,0,0,2,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Dirt_Gravel,42,0,204,0,0,0,No_Pool,No_Fence,Shed,0,5,2008,WD ,Normal,82375,-93.62461,42.024233,11.319049411336588
Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1906,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,756,756,GasA,Excellent,Y,SBrkr,0,1469,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,57,0,239,0,0,0,No_Pool,Minimum_Privacy,Shed,0,6,2008,WD ,Normal,135000,-93.62458,42.023716,11.813037464800539
Residential_Low_Density,82,9488,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1947,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1046,1046,GasA,Good,N,SBrkr,0,1054,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,60,122,0,0,0,No_Pool,No_Fence,Shed,0,9,2008,WD ,Abnorml,124000,-93.658159,42.034391,11.728044909070785
Residential_Low_Density,55,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Average,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,LwQ,492,210,952,GasA,Excellent,Y,SBrkr,0,1211,0,0,0,1,Typical,Typ,1,Typical,Attchd,Unf,1,Typical,Typical,Paved,0,63,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2008,WD ,Normal,134000,-93.656979,42.034409,11.80560254159177
Residential_Low_Density,115,21286,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1948,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,720,720,GasA,Typical,Y,SBrkr,0,1271,0,0,0,1,Typical,Typ,1,Good,Attchd,Unf,1,Typical,Typical,Paved,0,0,108,0,0,0,No_Pool,No_Fence,Shed,0,8,2008,WD ,Normal,135000,-93.657958,42.033423,11.813037464800539
Residential_Low_Density,80,17120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,Below_Average,1959,Gable,CompShg,WdShing,Plywood,BrkFace,0,Typical,Typical,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,0,1588,0,0,0,1,Typical,Min2,1,Good,Detchd,Fin,2,Typical,Typical,Dirt_Gravel,0,59,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2008,WD ,Normal,134432,-93.657031,42.031281,11.808821212646512
Residential_Low_Density,62,10106,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_and_Half_Fin,Average,Good,1940,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Good,BrkTil,Typical,Typical,No,ALQ,1,Rec,181,112,644,GasA,Good,Y,SBrkr,0,1355,1,0,0,2,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,140,0,0,0,0,0,No_Pool,No_Fence,Shed,0,9,2008,WD ,Normal,127500,-93.658395,42.02393,11.755879486687116
Residential_Low_Density,0,11235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,SFoyer,Average,Above_Average,1963,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,0,Typical,Typical,CBlock,Good,Typical,Av,ALQ,1,Unf,0,197,981,GasA,Typical,Y,SBrkr,0,1075,1,0,0,1,Good,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,64,0,0,0,64,0,No_Pool,Minimum_Privacy,Shed,0,5,2008,WD ,Abnorml,148000,-93.675551,42.033604,11.904974309480183
Residential_Low_Density,70,11200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,134,1040,GasA,Excellent,Y,SBrkr,0,1040,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2008,WD ,Normal,129500,-93.669806,42.033225,11.771443882099637
Residential_Low_Density,80,13014,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Above_Average,Average,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0,480,1008,GasA,Typical,Y,SBrkr,0,1096,1,0,0,1,Typical,Typ,1,Fair,Attchd,Unf,2,Typical,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,Shed,0,12,2008,WD ,Normal,157500,-93.672241,42.032365,11.967187086434018
Residential_Low_Density,0,7162,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Good,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,876,876,GasA,Typical,Y,SBrkr,0,904,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,12,2008,WD ,Abnorml,109900,-93.676873,42.031571,11.60733523953139
Residential_Low_Density,68,10265,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Good,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Fair,CBlock,Typical,Typical,No,ALQ,1,Unf,0,234,992,GasA,Excellent,Y,SBrkr,0,992,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,1,Typical,Typical,Paved,204,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,600,7,2008,WD ,Normal,145000,-93.677717,42.031248,11.884495917930655
Residential_Low_Density,57,9764,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Good,1967,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,192,894,GasA,Excellent,Y,SBrkr,0,894,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2008,WD ,Normal,130000,-93.677945,42.031123,11.775297421715827
Residential_Low_Density,0,7703,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SFoyer,Above_Average,Very_Good,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Unf,0,0,450,GasA,Excellent,Y,SBrkr,0,1034,0,1,0,1,Typical,Typ,1,Poor,Basment,Fin,2,Typical,Typical,Paved,311,0,0,0,0,0,No_Pool,Good_Wood,Shed,0,5,2008,WD ,Normal,153000,-93.672718,42.031348,11.938199736300925
Residential_Low_Density,0,9981,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340,Typical,Typical,CBlock,Typical,Typical,Mn,BLQ,2,Unf,0,852,1073,GasA,Good,Y,SBrkr,0,1073,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,1,Typical,Typical,Paved,0,90,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,3,2008,WD ,Normal,120000,-93.674179,42.03156,11.695255355062795
Residential_Low_Density,0,7400,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SFoyer,Average,Average,1984,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,Av,LwQ,4,ALQ,956,0,1060,GasA,Typical,Y,SBrkr,0,1126,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,178,0,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2008,WD ,Normal,152000,-93.671905,42.030552,11.931642378754141
Residential_Low_Density,60,12900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,Below_Average,Below_Average,1969,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,1198,GasA,Typical,Y,SBrkr,0,1258,2,0,2,2,Typical,Typ,0,No_Fireplace,CarPort,Unf,2,Fair,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2008,WD ,Alloca,108959,-93.666954,42.034428,11.59873612138334
Residential_Low_Density,60,12900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,TwoFmCon,One_Story,Average,Below_Average,1920,Gable,CompShg,BrkFace,Stucco,BrkFace,0,Typical,Typical,PConc,Typical,Fair,No,BLQ,2,Unf,0,0,1300,GasA,Fair,Y,SBrkr,0,1140,1,0,0,1,Typical,Typ,0,No_Fireplace,CarPort,Unf,2,Typical,Typical,Paved,0,0,190,0,0,0,No_Pool,No_Fence,Shed,0,1,2008,WD ,Alloca,95541,-93.666912,42.034428,11.467321220365207
